survey_id,issue_question_id,original_question_id,policy_domain,policy_domain_label,issue_label,question_wording,question_wording_original,question_coding,question_recoded,fallback_variable,fallback_recoded,rule_kind,recode_type
cipo-306-E-1964-02_F1.sav,gal_soim_003,q13,soim,"Social Issues, Rights and Justice",Sex education in schools,Do you approve or disapprove of schools giving courses in sex education?,IT HAS BEEN SUGGESTED THAT A COURSE IN SEX EDUCATION BE GIVEN TO STUDENTS IN HIGH SCHOOLS. DO YOU APPROVE OR DISAPPROVE?,"""1"" = ""APPROVE"", ""2"" = ""DISAPPROVE"", ""3"" = ""QUALIFIED"", ""4"" = ""NO OPINION""",1=1; 2=-1; 3=0; 4=9999  [-1/0/1],,,value_map,-1/0/1/9999
cipo-410-E-1978-03_F1.sav,gal_soim_003,q2a,soim,"Social Issues, Rights and Justice",Sex education in schools,Do you approve or disapprove of schools giving courses in sex education?,DO YOU APPROVE OR DISAPPROVE OF SCHOOLS GIVING COURSES IN SEX EDUCATION?,"""1"" = ""APPROVE"", ""2"" = ""DISAPPROVE"", ""3"" = ""NO OPINION""",1=1; 2=-1; 3=9999  [-1/0/1],,,value_map,-1/1/9999
cipo-307-E-1964-04_F1.sav,gal_soim_002,q12,soim,"Social Issues, Rights and Justice",Ban cigarette advertising,Do you think that all advertising for cigarettes should be banned or not?,DO YOU AGREE OR DISAGREE WITH THE SUGGESTION THAT ALL ADVERTISING FOR CIGARETTES SHOULD BE SUPPRESSED?,"""1"" = ""AGREE"", ""2"" = ""DISAGREE"", ""3"" = ""NO OPINION""",1=1; 2=0; 3=9999  [0/1],,,value_map,0/1/9999
cipo-388-E-1976-05_F1.sav,gal_soim_002,q6a,soim,"Social Issues, Rights and Justice",Ban cigarette advertising,Do you think that all advertising for cigarettes should be banned or not?,DO YOU THINK ALL ADVERTISING FOR CIGARETTES SHOULD BE BANNED OR NOT?,"""1"" = ""YES, SHOULD"", ""2"" = ""NO, SHOULD NO"", ""3"" = ""UNDECIDED"", ""4"" = ""NOT STATED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-449-2-E-1981-05_F1.sav,gal_soim_002,q7a,soim,"Social Issues, Rights and Justice",Ban cigarette advertising,Do you think that all advertising for cigarettes should be banned or not?,DO YOU THINK ALL ADVERTISING FOR CIGARETTES SHOULD BE BANNED OR NOT?,"""1"" = ""YES, SHOULD"", ""2"" = ""NO, SHOULD NOT"", ""3"" = ""UNDECIDED"", ""4"" = ""NOT STATED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-505-1-E-1986-01_F1.sav,gal_soim_002,q11a,soim,"Social Issues, Rights and Justice",Ban cigarette advertising,Do you think that all advertising for cigarettes should be banned or not?,DO YOU THINK THAT ALL ADVERTISING FOR CIGARETTES SHOULD BE BANNED OR NOT?,"""1"" = ""YES, SHOULD"", ""2"" = ""NO, SHOULD NOT"", ""3"" = ""UNDECIDED"", ""4"" = ""NOT STATED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
cipo-E-1995-10_F1.sav,gal_soim_002,q14,soim,"Social Issues, Rights and Justice",Ban cigarette advertising,Do you think that all advertising for cigarettes should be banned or not?,Do you think that all advertising for cigarettes should be banned or not?,"""1"" = ""YES"", ""2"" = ""NO"", ""3"" = ""DONT KNOW"", ""4"" = ""REFUSED""",1=1; 2=0; 3=9999; 4=9999  [0/1],,,value_map,0/1/9999
bridge_clean.csv,bri_ener_005,addt_ener_05,ener,Energy and Environment,Economy vs environment priority,"In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","""1"" = ""Economic development should have priority"", ""2"" = ""Environmental concerns should have priority"", ""9999"" = ""Don't know""",1=1; 2=-1; 9999=9999  [-1/0/1],,,value_map,-1/1/9999
bridge_clean.csv,bri_hwps_005,addt_hwps_03,hwps,"Health, Education and Social Programs",Fed spending poorer regions: up/down,"Do you believe that federal government spending on poorer regions in Canada should increase, remain the same, decrease or be eliminated?","Do you believe that federal government spending on poorer regions in Canada should increase, remain the same, decrease, or be eliminated?","""1"" = ""Increase"", ""2"" = ""Stay the same"", ""3"" = ""Decrease"", ""9999"" = ""Don't know""",1=1; 2=0; 3=-1; 9999=9999  [-1/0/1],,,value_map,-1/0/1/9999
bridge_clean.csv,bri_idim_014,core_idim_04,idim,"Immigration, Diversity and Federalism",Do more for racial minorities,How much do you think should be done for racial minorities?,How much do you think should be done for racial minorities?,"""1"" = ""Much more"", ""2"" = ""Somewhat more"", ""3"" = ""About the same as now"", ""4"" = ""Much less"", ""9999"" = ""Don't know""",1:2=1; 3=0; 4=-1; 9999=9999  [-1/0/1],,,value_map,-1/0/1/9999
bridge_clean.csv,bri_idim_009,addt_idim_04,idim,"Immigration, Diversity and Federalism",Approve Quebec distinct society,Do you approve or disapprove of the inclusion of Quebec in the Constitution as a 'distinct society' within Canada?,"Do you approve or disapprove of the inclusion of Quebec in the Constitution as a ""Distinct Society"" within Canada?","""1"" = ""Strongly disapprove"", ""2"" = ""Somewhat disapprove"", ""3"" = ""Somewhat approve"", ""4"" = ""Strongly approve"", ""9999"" = ""Don't know""",1:2=0; 3:4=1; 9999=9999  [0/1],,,value_map,0/1/9999
bridge_clean.csv,bri_intd_007,core_intd_04,intd,Foreign Policy and Identity,Support reducing aid to Third World,Do you support reducing aid to Third World countries?,Some people think that the federal government should cut back on its spending in some areas while other people disagree. Do you support: reducing aid to developing countries?,"""1"" = ""Support"", ""2"" = ""Do not support"", ""9999"" = ""Don't know""",1=1; 2=0; 9999=9999  [0/1],,,value_map,0/1/9999
cora-efc1987-E-1987-4_F1.dta,bri_ener_005,q22,ener,Energy and Environment,Economy vs environment priority,"In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","""1"" = ""economic development should have priority"", ""2"" = ""environmental concerns should have priority"", ""3"" = ""neither/both"", ""4"" = ""dk/na""",1=1; 2=-1; 3=0; 4=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1989-E-1989-3_F1.dta,bri_ener_005,q56,ener,Energy and Environment,Economy vs environment priority,"In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","""1"" = ""economic development should have priority"", ""2"" = ""environmental concerns should have priority"", ""3"" = ""Neither/both"", ""4"" = ""DK/NA""",1=1; 2=-1; 3=0; 4=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1991-E-1991-3_F1.dta,bri_ener_005,q105,ener,Energy and Environment,Economy vs environment priority,"In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","""1"" = ""Economic development should have priority"", ""2"" = ""Environmental concerns should have priority"", ""3"" = ""Neither/both"", ""4"" = ""DK/NA""",1=1; 2=-1; 3=0; 4=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1993-E-1993-3_F1.dta,bri_ener_005,q95,ener,Energy and Environment,Economy vs environment priority,"In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","""1"" = ""Economic development should have priority"", ""2"" = ""Environmental concerns should have priority"", ""3"" = ""Neither/both"", ""4"" = ""DK/NA""",1=1; 2=-1; 3=0; 4=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc2005-E-2005-1_F1.dta,bri_ener_005,q66,ener,Energy and Environment,Economy vs environment priority,"In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","""1"" = ""Economy should take priority over environment"", ""2"" = ""Environment should take priority over economic growth"", ""3"" = ""Both equally important"", ""99"" = ""DK/NA""",1=1; 2=-1; 3=0; 99=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc2007-E-2007-1_F1.dta,bri_ener_005,q47,ener,Energy and Environment,Economy vs environment priority,"In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","In your opinion, should the development of the economy take priority over environmental concerns, or should environmental concerns have priority over economic growth?","""1"" = ""Economy should take priority"", ""2"" = ""Environment should take priority"", ""3"" = ""Both equally important"", ""9"" = ""DK/NA""",1=1; 2=-1; 3=0; 9=9999  [-1/0/1],,,value_map,-1/0/1/9999
apr2000.sav,vote_intention,nowparty,vote,Vote Intention & Choice,Vote intention,,,"c(`1` = ""OTHER"", `2` = ""DON'T KNOW"", `3` = ""REFUSED"", `4` = ""NONE"", `6` = ""NOT ELIGIBLE"", `7` = ""LIBERAL"", `8` = ""PC"", `9` = ""NDP"", `10` = ""REFORM"", `11` = ""BQ"", `12` = ""CRCA"")",1=9; 2=99; 3=98; 4=99; 6=97; 7=1; 8=2; 9=3; 10=8; 11=6; 12=8,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
aug1951_212.sav,vote_choice,lparty,vote,Vote Intention & Choice,Vote choice,,,"c(`0` = ""NOT STATED"", `1` = ""PC"", `2` = ""LIBERAL"", `3` = ""CCF"", `4` = ""SOCRED"", `5` = ""LABOUR PROGRESSIVE"", `6` = ""OTHER"", `7` = ""DON'T REMEMBER"")",0=98; 1=2; 2=1; 3=3; 4=4; 5=5; 6=9; 7=99,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
aug1951_212.sav,vote_intention,nowparty,vote,Vote Intention & Choice,Vote intention,,,"c(`0` = ""NOT STATED"", `1` = ""PC"", `2` = ""LIBERAL"", `3` = ""CCF"", `4` = ""SOCRED"", `5` = ""LABOUR PROGRESSIVE"", `6` = ""OTHER PARTY"", `7` = ""UNDECIDED"")",0=98; 1=2; 2=1; 3=3; 4=4; 5=5; 6=9; 7=99,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-001-2-E-1990-01_F1.sav,vote_choice,lparty,vote,Vote Intention & Choice,Vote choice,,,"c(`1` = ""DIDNT VOTE"", `2` = ""TOO YOUNG TO VOTE"", `3` = ""LIBERAL"", `4` = ""PC"", `5` = ""NDP"", `6` = ""REFORM PARTY"", `7` = ""OTHER PARTY"", `8` = ""REFUSED"", `11` = ""DONT KNOW"", `12` = ""NOT STATED"", `98` = ""DONT KNOW/NONE"", `99` = ""BLANK"")",1=96; 2=97; 3=1; 4=2; 5=3; 6=8; 7=9; 8=98; 11=99; 12=98,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-001-2-E-1990-01_F1.sav,vote_intention,nowparty,vote,Vote Intention & Choice,Vote intention,,,"c(`1` = ""LIBERAL"", `2` = ""PC"", `3` = ""NDP"", `4` = ""REFORM PARTY"", `5` = ""OTHER PARTY"", `6` = ""UNDECIDED/NONE"", `7` = ""REFUSED"", `8` = ""NOT ELIGIBLE"", `99` = ""BLANK"")",1=1; 2=2; 3=3; 4=8; 5=9; 6=99; 7=98; 8=97,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-002-1-E-1990-02_F1.sav,vote_choice,lparty,vote,Vote Intention & Choice,Vote choice,,,"c(`1` = ""DIDNT VOTE"", `2` = ""TOO YOUNG TO VOTE"", `3` = ""LIBERAL"", `4` = ""PC"", `5` = ""NDP"", `6` = ""REFORM PARTY"", `7` = ""OTHER PARTY"", `8` = ""REFUSED"", `11` = ""DONT KNOW"", `12` = ""NOT STATED"", `98` = ""DONT KNOW/NONE"", `99` = ""BLANK"")",1=96; 2=97; 3=1; 4=2; 5=3; 6=8; 7=9; 8=98; 11=99,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-002-1-E-1990-02_F1.sav,vote_intention,nowparty,vote,Vote Intention & Choice,Vote intention,,,"c(`1` = ""LIBERAL"", `2` = ""PC"", `3` = ""NDP"", `4` = ""REFORM PARTY"", `5` = ""OTHER PARTY"", `6` = ""UNDECIDED/NONE"", `7` = ""REFUSED"", `8` = ""NOT ELIGIBLE"", `99` = ""BLANK"")",1=1; 2=2; 3=3; 4=8; 5=9; 6=99; 7=98; 8=97,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-003-1-E-1990-03_F1.sav,vote_choice,lparty,vote,Vote Intention & Choice,Vote choice,,,"c(`1` = ""DIDNT VOTE"", `2` = ""TOO YOUNG TO VOTE"", `3` = ""LIBERAL"", `4` = ""PC"", `5` = ""NDP"", `6` = ""REFORM PARTY"", `7` = ""OTHER PARTY"", `8` = ""REFUSED"", `11` = ""DONT KNOW"", `12` = ""NOT STATED"", `98` = ""DONT KNOW"", `99` = ""BLANK"")",1=96; 2=97; 3=1; 4=2; 5=3; 6=8; 7=9; 8=98; 11=99,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-003-1-E-1990-03_F1.sav,vote_intention,nowparty,vote,Vote Intention & Choice,Vote intention,,,"c(`1` = ""LIBERAL"", `2` = ""PC"", `3` = ""NDP"", `4` = ""REFORM PARTY"", `5` = ""OTHER PARTY"", `6` = ""UNDECIDED/NONE"", `7` = ""REFUSED"", `8` = ""NOT ELIGIBLE"", `99` = ""BLANK"")",1=1; 2=2; 3=3; 4=8; 5=9; 6=99; 7=98; 8=97,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-004-1-E-1990-04_F1.sav,vote_choice,lparty,vote,Vote Intention & Choice,Vote choice,,,"c(`1` = ""DIDNT VOTE"", `2` = ""TOO YOUNG TO VOTE"", `3` = ""LIBERAL"", `4` = ""PC"", `5` = ""NDP"", `6` = ""REFORM PARTY"", `7` = ""OTHER PARTY"", `8` = ""REFUSED"", `11` = ""DONT KNOW"", `12` = ""NOT STATED"", `98` = ""DONT KNOW/NONE"", `99` = ""BLANK"")",1=96; 2=97; 3=1; 4=2; 5=3; 6=8; 7=9; 8=98; 11=99,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-004-1-E-1990-04_F1.sav,vote_intention,nowparty,vote,Vote Intention & Choice,Vote intention,,,"c(`1` = ""LIBERAL"", `2` = ""PC"", `3` = ""NDP"", `4` = ""REFORM PARTY"", `5` = ""OTHER PARTY"", `6` = ""UNDECIDED/NONE"", `7` = ""REFUSED"", `8` = ""NOT ELIGIBLE"", `99` = ""BLANK"")",1=1; 2=2; 3=3; 4=8; 5=9; 6=99; 7=98; 8=97,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-005-1-E-1990-05_F1.sav,vote_choice,lparty,vote,Vote Intention & Choice,Vote choice,,,"c(`1` = ""DIDNT VOTE"", `2` = ""TOO YOUNG TO VOTE"", `3` = ""LIBERAL"", `4` = ""PC"", `5` = ""NDP"", `6` = ""REFORM PARTY"", `7` = ""OTHER PARTY"", `8` = ""REFUSED"", `11` = ""DONT KNOW"", `12` = ""NOT STATED"", `98` = ""NONE"", `99` = ""BLANK"")",1=96; 2=97; 3=1; 4=2; 5=3; 6=8; 7=9; 8=98; 11=99,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-005-1-E-1990-05_F1.sav,vote_intention,nowparty,vote,Vote Intention & Choice,Vote intention,,,"c(`1` = ""LIBERAL"", `2` = ""PC"", `3` = ""NDP"", `4` = ""REFORM PARTY"", `5` = ""OTHER PARTY"", `6` = ""UNDECIDED/NONE"", `7` = ""REFUSED"", `8` = ""NOT ELIGIBLE"", `99` = ""BLANK"")",1=1; 2=2; 3=3; 4=8; 5=9; 6=99; 7=98; 8=97,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-006-1-E-1990-06_F1.sav,vote_choice,lparty,vote,Vote Intention & Choice,Vote choice,,,"c(`1` = ""DIDN'T VOTE"", `2` = ""TOO YOUNG TO VOTE"", `3` = ""LIBERAL"", `4` = ""PC"", `5` = ""NDP"", `6` = ""REFORM"", `7` = ""OTHER PARTY"", `8` = ""REFUSED"", `11` = ""DONT KNOW"", `12` = ""NOT STATED"", `98` = ""DONT KNOW"", `99` = ""BLANK"")",1=96; 2=97; 3=1; 4=2; 5=3; 6=8; 7=9; 8=98; 11=99,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-006-1-E-1990-06_F1.sav,vote_intention,nowparty,vote,Vote Intention & Choice,Vote intention,,,"c(`1` = ""LIBERAL"", `2` = ""PC"", `3` = ""NDP"", `4` = ""REFORM"", `5` = ""OTHER PARTY"", `6` = ""UNDECIDED/NONE"", `7` = ""REFUSED"", `8` = ""NOT ELIGIBLE"", `99` = ""BLANK"")",1=1; 2=2; 3=3; 4=8; 5=9; 6=99; 7=98; 8=97,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-006-2-E-1990-06_F1.sav,vote_choice,lparty,vote,Vote Intention & Choice,Vote choice,,,"c(`1` = ""DIDNT VOTE"", `2` = ""TOO YOUNG TO VOTE"", `3` = ""LIBERAL"", `4` = ""PC"", `5` = ""NDP"", `6` = ""REFORM PARTY"", `7` = ""OTHER PARTY"", `8` = ""REFUSED"", `11` = ""DONT KNOW"", `12` = ""NOT STATED"", `98` = ""NONE"", `99` = ""BLANK"")",1=96; 2=97; 3=1; 4=2; 5=3; 6=8; 7=9; 8=98; 11=99,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-006-2-E-1990-06_F1.sav,vote_intention,nowparty,vote,Vote Intention & Choice,Vote intention,,,"c(`1` = ""LIBERAL"", `2` = ""PC"", `3` = ""NDP"", `4` = ""REFORM PARTY"", `5` = ""OTHER PARTY"", `6` = ""UNDECIDED/NONE"", `7` = ""REFUSED"", `8` = ""NOT ELIGIBLE"", `99` = ""BLANK"")",1=1; 2=2; 3=3; 4=8; 5=9; 6=99; 7=98; 8=97,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-007-2-E-1990-07_F1.sav,vote_choice,lparty,vote,Vote Intention & Choice,Vote choice,,,"c(`1` = ""DIDNT VOTE"", `2` = ""TOO YOUNG TO VOTE"", `3` = ""LIBERAL"", `4` = ""PC"", `5` = ""NDP"", `6` = ""REFORM PARTY"", `7` = ""OTHER PARTY"", `8` = ""REFUSED"", `11` = ""DONT KNOW"", `12` = ""NOT STATED"", `98` = ""DONT KNOW/NONE"", `99` = ""BLANK"")",1=96; 2=97; 3=1; 4=2; 5=3; 6=8; 7=9; 8=98; 11=99,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-007-2-E-1990-07_F1.sav,vote_intention,nowparty,vote,Vote Intention & Choice,Vote intention,,,"c(`1` = ""LIBERAL"", `2` = ""PC"", `3` = ""NDP"", `4` = ""REFORM PARTY"", `5` = ""OTHER PARTY"", `6` = ""UNDECIDED/NONE"", `7` = ""REFUSED"", `8` = ""NOT ELIGIBLE"", `99` = ""BLANK"")",1=1; 2=2; 3=3; 4=8; 5=9; 6=99; 7=98; 8=97,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-008-E-1990-08_F1.sav,vote_choice,lparty,vote,Vote Intention & Choice,Vote choice,,,"c(`1` = ""DIDNT VOTE"", `2` = ""TOO YOUNG TO VOTE"", `3` = ""LIBERAL"", `4` = ""PC"", `5` = ""NDP"", `6` = ""REFORM PARTY"", `7` = ""OTHER PARTY"", `8` = ""REFUSED"", `11` = ""DONT KNOW"", `12` = ""NOT STATED"", `98` = ""DONT KNOW/NONE"", `99` = ""BLANK"")",1=96; 2=97; 3=1; 4=2; 5=3; 6=8; 7=9; 8=98; 11=99,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-008-E-1990-08_F1.sav,vote_intention,nowparty,vote,Vote Intention & Choice,Vote intention,,,"c(`1` = ""LIBERAL"", `2` = ""PC"", `3` = ""NDP"", `4` = ""REFORM PARTY"", `5` = ""OTHER PARTY"", `6` = ""UNDECIDED/NONE"", `7` = ""REFUSED"", `8` = ""NOT ELIGIBLE"", `99` = ""BLANK"")",1=1; 2=2; 3=3; 4=8; 5=9; 6=99; 7=98; 8=97; 9=9,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-009-2-E-1990-09_F1.sav,vote_choice,lparty,vote,Vote Intention & Choice,Vote choice,,,"c(`1` = ""DIDNT VOTE"", `2` = ""TOO YOUNG TO VOTE"", `3` = ""LIBERAL"", `4` = ""PC"", `5` = ""NDP"", `6` = ""REFORM PARTY"", `7` = ""OTHER PARTY"", `8` = ""REFUSED"", `98` = ""DONT KNOW"", `99` = ""BLANK"")",1=96; 2=97; 3=1; 4=2; 5=3; 6=8; 7=9; 8=98,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-009-2-E-1990-09_F1.sav,vote_intention,nowparty,vote,Vote Intention & Choice,Vote intention,,,"c(`1` = ""LIBERAL"", `2` = ""PC"", `3` = ""NDP"", `4` = ""REFORM PARTY"", `5` = ""BLOC QUEBECOIS"", `6` = ""OTHER PARTY"", `7` = ""UNDECIDED/NONE"", `8` = ""REFUSED"", `9` = ""NOT ELIGIBLE"", `99` = ""BLANK"")",1=1; 2=2; 3=3; 4=8; 5=6; 6=9; 7=99; 8=98; 9=97,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
cipo-010-2-E-1990-10_F1.sav,vote_choice,lparty,vote,Vote Intention & Choice,Vote choice,,,"c(`1` = ""DIDNT VOTE"", `2` = ""TOO YOUNG TO VOTE"", `3` = ""LIBERAL"", `4` = ""PC"", `5` = ""NDP"", `6` = ""REFORM PARTY"", `7` = ""OTHER PARTY"", `8` = ""REFUSED"", `11` = ""DONT KNOW"", `12` = ""NOT STATED"", `99` = ""BLANK"")",1=96; 2=97; 3=1; 4=2; 5=3; 6=8; 7=9; 8=98; 11=99,,,raw,1/2/3/4/5/6/7/8/9/10/95/96/97/98/99
